"","year","date","statefips","countyfips","ctfips","latitude","longitude","ds_o3_pred","ds_o3_stdd"
"8762","2016","18AUG2016","55","105","55105000300","42.67417","-89.02437","47.7739","5.0106"
"8763","2016","18AUG2016","55","105","55105000400","42.67738","-89.04153","47.456","5.2041"
"8764","2016","18AUG2016","55","105","55105000200","42.68317","-89.01108","47.6706","5.0773"
"8765","2016","18AUG2016","55","105","55105000100","42.68356","-89.02426","47.7373","5.183"
"8766","2016","18AUG2016","55","105","55105000900","42.6843","-88.99207","47.8439","4.9988"
"8767","2016","18AUG2016","55","105","55105000800","42.69536","-89.00179","47.5701","5.0872"
"8768","2016","18AUG2016","55","105","55105000600","42.69674","-89.02224","47.6436","5.3014"
"8769","2016","18AUG2016","55","105","55105000500","42.70099","-89.04299","47.6915","5.1486"
"8770","2016","18AUG2016","55","105","55105000700","42.71025","-88.99385","47.7173","5.1434"
"8771","2016","18AUG2016","55","105","55105001304","42.71477","-88.97057","47.7798","5.083"
"8772","2016","18AUG2016","55","105","55105003200","42.72317","-88.83716","47.8337","5.0851"
"8773","2016","18AUG2016","55","105","55105001202","42.73139","-89.06797","47.4201","5.3444"
"8774","2016","18AUG2016","55","105","55105001303","42.73339","-88.94172","47.7894","5.0753"
"8775","2016","18AUG2016","55","105","55105002900","42.78101","-89.29198","45.9653","5.1952"
"8776","2016","18AUG2016","55","105","55105003002","42.80168","-89.11307","46.9792","5.1773"
"8777","2016","18AUG2016","55","105","55105003100","42.80181","-88.95325","47.4656","5.1291"
"8778","2016","18AUG2016","55","105","55105003001","42.83565","-89.07194","46.9009","5.2229"
"8779","2016","19AUG2016","55","105","55105001500","42.50099","-89.02769","40.0487","3.8215"
"8780","2016","19AUG2016","55","105","55105001600","42.50188","-89.04802","39.9669","3.7172"
"8781","2016","19AUG2016","55","105","55105001900","42.50673","-89.01721","40.2592","3.8125"
"8782","2016","19AUG2016","55","105","55105002000","42.50687","-89.06441","40.1663","3.7568"
"8783","2016","19AUG2016","55","105","55105001700","42.51589","-89.04543","40.1636","3.7276"
"8784","2016","19AUG2016","55","105","55105001800","42.51755","-89.02678","40.0445","3.6868"
"8785","2016","19AUG2016","55","105","55105002100","42.53038","-89.05855","40.0478","3.7354"
"8786","2016","19AUG2016","55","105","55105002300","42.53279","-89.02897","39.968","3.7053"
"8787","2016","19AUG2016","55","105","55105002602","42.53666","-88.9448","40.2051","3.902"
"8788","2016","19AUG2016","55","105","55105002500","42.53716","-89.01592","40.149","3.7573"
"8789","2016","19AUG2016","55","105","55105002200","42.54582","-89.09027","40.1946","3.8834"
"8790","2016","19AUG2016","55","105","55105003300","42.54762","-88.83378","40.2532","4.1657"
"8791","2016","19AUG2016","55","105","55105002700","42.54843","-89.24627","40.1908","4.3117"
"8792","2016","19AUG2016","55","105","55105002601","42.55448","-88.99945","40.1291","3.9672"
"8793","2016","19AUG2016","55","105","55105002400","42.56141","-89.02588","40.0492","3.9646"
"8794","2016","19AUG2016","55","105","55105001400","42.62309","-89.01896","40.092","4.0739"
"8795","2016","19AUG2016","55","105","55105001302","42.64148","-88.93872","40.1284","4.2085"
"8796","2016","19AUG2016","55","105","55105001201","42.64202","-89.09185","39.9735","4.0578"
"8797","2016","19AUG2016","55","105","55105001100","42.65795","-89.04421","40.008","4.2041"
"8798","2016","19AUG2016","55","105","55105001000","42.66515","-89.01236","40.0801","4.1007"
"8799","2016","19AUG2016","55","105","55105002800","42.66682","-89.23995","39.7941","4.1362"
"8800","2016","19AUG2016","55","105","55105000300","42.67417","-89.02437","39.9383","4.1396"
"8801","2016","19AUG2016","55","105","55105000400","42.67738","-89.04153","40.029","4.2581"
"8802","2016","19AUG2016","55","105","55105000200","42.68317","-89.01108","39.903","4.2219"
"8803","2016","19AUG2016","55","105","55105000100","42.68356","-89.02426","39.899","4.1866"
"8804","2016","19AUG2016","55","105","55105000900","42.6843","-88.99207","39.9905","4.188"
"8805","2016","19AUG2016","55","105","55105000800","42.69536","-89.00179","40.0247","4.1694"
"8806","2016","19AUG2016","55","105","55105000600","42.69674","-89.02224","39.8457","4.0927"
"8807","2016","19AUG2016","55","105","55105000500","42.70099","-89.04299","40.0802","4.1749"
"8808","2016","19AUG2016","55","105","55105000700","42.71025","-88.99385","40.0104","4.1869"
"8809","2016","19AUG2016","55","105","55105001304","42.71477","-88.97057","39.9083","4.1437"
"8810","2016","19AUG2016","55","105","55105003200","42.72317","-88.83716","39.8753","4.1366"
"8811","2016","19AUG2016","55","105","55105001202","42.73139","-89.06797","39.8081","4.0825"
"8812","2016","19AUG2016","55","105","55105001303","42.73339","-88.94172","40.1204","4.1634"
"8813","2016","19AUG2016","55","105","55105002900","42.78101","-89.29198","39.2871","4.3582"
"8814","2016","19AUG2016","55","105","55105003002","42.80168","-89.11307","39.5114","4.1656"
"8815","2016","19AUG2016","55","105","55105003100","42.80181","-88.95325","39.7759","4.1671"
"8816","2016","19AUG2016","55","105","55105003001","42.83565","-89.07194","39.4512","4.2399"
"8817","2016","20AUG2016","55","105","55105001500","42.50099","-89.02769","30.104","2.9327"
"8818","2016","20AUG2016","55","105","55105001600","42.50188","-89.04802","30.2553","2.9491"
"8819","2016","20AUG2016","55","105","55105001900","42.50673","-89.01721","30.2228","2.9474"
"8820","2016","20AUG2016","55","105","55105002000","42.50687","-89.06441","30.166","2.8166"
"8821","2016","20AUG2016","55","105","55105001700","42.51589","-89.04543","30.1286","2.9278"
"8822","2016","20AUG2016","55","105","55105001800","42.51755","-89.02678","30.1453","2.9185"
"8823","2016","20AUG2016","55","105","55105002100","42.53038","-89.05855","30.0603","2.8983"
"8824","2016","20AUG2016","55","105","55105002300","42.53279","-89.02897","30.021","2.8972"
"8825","2016","20AUG2016","55","105","55105002602","42.53666","-88.9448","30.0566","3.1119"
"8826","2016","20AUG2016","55","105","55105002500","42.53716","-89.01592","30.1321","2.9844"
"8827","2016","20AUG2016","55","105","55105002200","42.54582","-89.09027","30.069","3.0202"
"8828","2016","20AUG2016","55","105","55105003300","42.54762","-88.83378","29.835","3.213"
"8829","2016","20AUG2016","55","105","55105002700","42.54843","-89.24627","29.9566","3.2821"
"8830","2016","20AUG2016","55","105","55105002601","42.55448","-88.99945","30.0716","3.0656"
"8831","2016","20AUG2016","55","105","55105002400","42.56141","-89.02588","30.0055","3.0729"
"8832","2016","20AUG2016","55","105","55105001400","42.62309","-89.01896","29.8856","3.1684"
"8833","2016","20AUG2016","55","105","55105001302","42.64148","-88.93872","29.8123","3.1805"
"8834","2016","20AUG2016","55","105","55105001201","42.64202","-89.09185","29.8887","3.2806"
"8835","2016","20AUG2016","55","105","55105001100","42.65795","-89.04421","29.9301","3.3114"
"8836","2016","20AUG2016","55","105","55105001000","42.66515","-89.01236","29.7898","3.2834"
"8837","2016","20AUG2016","55","105","55105002800","42.66682","-89.23995","29.8975","3.4714"
"8838","2016","20AUG2016","55","105","55105000300","42.67417","-89.02437","29.831","3.2821"
"8839","2016","20AUG2016","55","105","55105000400","42.67738","-89.04153","29.8759","3.2893"
"8840","2016","20AUG2016","55","105","55105000200","42.68317","-89.01108","29.8032","3.3352"
"8841","2016","20AUG2016","55","105","55105000100","42.68356","-89.02426","29.7403","3.2756"
"8842","2016","20AUG2016","55","105","55105000900","42.6843","-88.99207","29.7311","3.3244"
"8843","2016","20AUG2016","55","105","55105000800","42.69536","-89.00179","29.7597","3.3329"
"8844","2016","20AUG2016","55","105","55105000600","42.69674","-89.02224","29.7562","3.287"
"8845","2016","20AUG2016","55","105","55105000500","42.70099","-89.04299","29.6397","3.3027"
"8846","2016","20AUG2016","55","105","55105000700","42.71025","-88.99385","29.8004","3.2929"
"8847","2016","20AUG2016","55","105","55105001304","42.71477","-88.97057","29.6746","3.3139"
"8848","2016","20AUG2016","55","105","55105003200","42.72317","-88.83716","29.8021","3.3485"
"8849","2016","20AUG2016","55","105","55105001202","42.73139","-89.06797","29.7802","3.345"
"8850","2016","20AUG2016","55","105","55105001303","42.73339","-88.94172","29.6612","3.3453"
"8851","2016","20AUG2016","55","105","55105002900","42.78101","-89.29198","29.56","3.5443"
"8852","2016","20AUG2016","55","105","55105003002","42.80168","-89.11307","29.7706","3.4185"
"8853","2016","20AUG2016","55","105","55105003100","42.80181","-88.95325","29.7845","3.3293"
"8854","2016","20AUG2016","55","105","55105003001","42.83565","-89.07194","29.632","3.3977"
"8855","2016","21AUG2016","55","105","55105001500","42.50099","-89.02769","24.8922","2.6726"
"8856","2016","21AUG2016","55","105","55105001600","42.50188","-89.04802","24.9387","2.643"
"8857","2016","21AUG2016","55","105","55105001900","42.50673","-89.01721","24.8767","2.6087"
"8858","2016","21AUG2016","55","105","55105002000","42.50687","-89.06441","24.9616","2.6254"
"8859","2016","21AUG2016","55","105","55105001700","42.51589","-89.04543","24.8952","2.5987"
"8860","2016","21AUG2016","55","105","55105001800","42.51755","-89.02678","24.8538","2.6797"
"8861","2016","21AUG2016","55","105","55105002100","42.53038","-89.05855","24.8846","2.6058"
"8862","2016","21AUG2016","55","105","55105002300","42.53279","-89.02897","24.9371","2.6432"
"8863","2016","21AUG2016","55","105","55105002602","42.53666","-88.9448","24.7506","2.7709"
"8864","2016","21AUG2016","55","105","55105002500","42.53716","-89.01592","24.8522","2.6405"
"8865","2016","21AUG2016","55","105","55105002200","42.54582","-89.09027","24.9382","2.6662"
"8866","2016","21AUG2016","55","105","55105003300","42.54762","-88.83378","24.545","2.7175"
"8867","2016","21AUG2016","55","105","55105002700","42.54843","-89.24627","25.1583","2.9222"
"8868","2016","21AUG2016","55","105","55105002601","42.55448","-88.99945","24.8231","2.6101"
"8869","2016","21AUG2016","55","105","55105002400","42.56141","-89.02588","24.8178","2.6715"
"8870","2016","21AUG2016","55","105","55105001400","42.62309","-89.01896","24.7986","2.7863"
"8871","2016","21AUG2016","55","105","55105001302","42.64148","-88.93872","24.6567","2.8428"
"8872","2016","21AUG2016","55","105","55105001201","42.64202","-89.09185","24.8938","2.8665"
"8873","2016","21AUG2016","55","105","55105001100","42.65795","-89.04421","24.9185","2.8575"
"8874","2016","21AUG2016","55","105","55105001000","42.66515","-89.01236","24.8628","2.7767"
"8875","2016","21AUG2016","55","105","55105002800","42.66682","-89.23995","25.1519","3.0567"
"8876","2016","21AUG2016","55","105","55105000300","42.67417","-89.02437","24.885","2.8251"
"8877","2016","21AUG2016","55","105","55105000400","42.67738","-89.04153","24.9803","2.8778"
"8878","2016","21AUG2016","55","105","55105000200","42.68317","-89.01108","24.8949","2.8456"
"8879","2016","21AUG2016","55","105","55105000100","42.68356","-89.02426","24.8074","2.8388"
"8880","2016","21AUG2016","55","105","55105000900","42.6843","-88.99207","24.7784","2.8409"
"8881","2016","21AUG2016","55","105","55105000800","42.69536","-89.00179","24.9106","2.9141"
"8882","2016","21AUG2016","55","105","55105000600","42.69674","-89.02224","24.8642","2.8254"
"8883","2016","21AUG2016","55","105","55105000500","42.70099","-89.04299","24.8278","2.915"
"8884","2016","21AUG2016","55","105","55105000700","42.71025","-88.99385","24.8977","2.8627"
"8885","2016","21AUG2016","55","105","55105001304","42.71477","-88.97057","24.8246","2.9505"
"8886","2016","21AUG2016","55","105","55105003200","42.72317","-88.83716","24.4139","2.8701"
"8887","2016","21AUG2016","55","105","55105001202","42.73139","-89.06797","24.9457","2.9107"
"8888","2016","21AUG2016","55","105","55105001303","42.73339","-88.94172","24.7083","2.892"
"8889","2016","21AUG2016","55","105","55105002900","42.78101","-89.29198","25.3343","3.0377"
"8890","2016","21AUG2016","55","105","55105003002","42.80168","-89.11307","25.0094","3.0018"
"8891","2016","21AUG2016","55","105","55105003100","42.80181","-88.95325","24.6505","2.9169"
"8892","2016","21AUG2016","55","105","55105003001","42.83565","-89.07194","24.9356","2.9478"
"8893","2016","22AUG2016","55","105","55105001500","42.50099","-89.02769","32.7858","4.1033"
"8894","2016","22AUG2016","55","105","55105001600","42.50188","-89.04802","32.9455","4.0668"
"8895","2016","22AUG2016","55","105","55105001900","42.50673","-89.01721","32.8807","4.1198"
"8896","2016","22AUG2016","55","105","55105002000","42.50687","-89.06441","32.7344","4.04"
"8897","2016","22AUG2016","55","105","55105001700","42.51589","-89.04543","32.7575","4.0498"
"8898","2016","22AUG2016","55","105","55105001800","42.51755","-89.02678","32.8653","4.1066"
"8899","2016","22AUG2016","55","105","55105002100","42.53038","-89.05855","32.7734","4.1349"
"8900","2016","22AUG2016","55","105","55105002300","42.53279","-89.02897","32.9531","4.1665"
"8901","2016","22AUG2016","55","105","55105002602","42.53666","-88.9448","33.2426","4.2959"
"8902","2016","22AUG2016","55","105","55105002500","42.53716","-89.01592","32.8933","4.0853"
"8903","2016","22AUG2016","55","105","55105002200","42.54582","-89.09027","32.5391","4.2041"
"8904","2016","22AUG2016","55","105","55105003300","42.54762","-88.83378","33.3574","4.1479"
"8905","2016","22AUG2016","55","105","55105002700","42.54843","-89.24627","32.2664","4.2724"
"8906","2016","22AUG2016","55","105","55105002601","42.55448","-88.99945","32.8364","4.167"
"8907","2016","22AUG2016","55","105","55105002400","42.56141","-89.02588","32.8094","4.2424"
"8908","2016","22AUG2016","55","105","55105001400","42.62309","-89.01896","32.6942","4.3341"
"8909","2016","22AUG2016","55","105","55105001302","42.64148","-88.93872","33.1489","4.2923"
"8910","2016","22AUG2016","55","105","55105001201","42.64202","-89.09185","32.545","4.2357"
"8911","2016","22AUG2016","55","105","55105001100","42.65795","-89.04421","32.6268","4.3062"
"8912","2016","22AUG2016","55","105","55105001000","42.66515","-89.01236","32.7513","4.283"
"8913","2016","22AUG2016","55","105","55105002800","42.66682","-89.23995","32.0817","4.288"
"8914","2016","22AUG2016","55","105","55105000300","42.67417","-89.02437","32.5213","4.2752"
"8915","2016","22AUG2016","55","105","55105000400","42.67738","-89.04153","32.6327","4.3453"
"8916","2016","22AUG2016","55","105","55105000200","42.68317","-89.01108","32.724","4.41"
"8917","2016","22AUG2016","55","105","55105000100","42.68356","-89.02426","32.4583","4.3273"
"8918","2016","22AUG2016","55","105","55105000900","42.6843","-88.99207","32.6969","4.2955"
"8919","2016","22AUG2016","55","105","55105000800","42.69536","-89.00179","32.5659","4.291"
"8920","2016","22AUG2016","55","105","55105000600","42.69674","-89.02224","32.5626","4.3154"
"8921","2016","22AUG2016","55","105","55105000500","42.70099","-89.04299","32.5443","4.2307"
"8922","2016","22AUG2016","55","105","55105000700","42.71025","-88.99385","32.6597","4.4243"
"8923","2016","22AUG2016","55","105","55105001304","42.71477","-88.97057","32.8462","4.3911"
"8924","2016","22AUG2016","55","105","55105003200","42.72317","-88.83716","33.5726","4.3272"
"8925","2016","22AUG2016","55","105","55105001202","42.73139","-89.06797","32.3091","4.4168"
"8926","2016","22AUG2016","55","105","55105001303","42.73339","-88.94172","32.8852","4.345"
"8927","2016","22AUG2016","55","105","55105002900","42.78101","-89.29198","31.9718","4.3187"
"8928","2016","22AUG2016","55","105","55105003002","42.80168","-89.11307","31.9505","4.2284"
"8929","2016","22AUG2016","55","105","55105003100","42.80181","-88.95325","32.5385","4.2103"
"8930","2016","22AUG2016","55","105","55105003001","42.83565","-89.07194","32.1022","4.3438"
"8931","2016","23AUG2016","55","105","55105001500","42.50099","-89.02769","44.3942","4.8296"
"8932","2016","23AUG2016","55","105","55105001600","42.50188","-89.04802","44.0325","4.8737"
"8933","2016","23AUG2016","55","105","55105001900","42.50673","-89.01721","44.2685","4.9116"
"8934","2016","23AUG2016","55","105","55105002000","42.50687","-89.06441","44.0636","4.9748"
"8935","2016","23AUG2016","55","105","55105001700","42.51589","-89.04543","43.9115","4.9189"
"8936","2016","23AUG2016","55","105","55105001800","42.51755","-89.02678","44.2516","4.9424"
"8937","2016","23AUG2016","55","105","55105002100","42.53038","-89.05855","44.0098","4.95"
"8938","2016","23AUG2016","55","105","55105002300","42.53279","-89.02897","44.0948","4.9061"
"8939","2016","23AUG2016","55","105","55105002602","42.53666","-88.9448","44.1166","4.9931"
"8940","2016","23AUG2016","55","105","55105002500","42.53716","-89.01592","44.2491","5.0237"
"8941","2016","23AUG2016","55","105","55105002200","42.54582","-89.09027","44.0151","4.9436"
"8942","2016","23AUG2016","55","105","55105003300","42.54762","-88.83378","43.9215","4.9785"
"8943","2016","23AUG2016","55","105","55105002700","42.54843","-89.24627","43.1769","5.1554"
"8944","2016","23AUG2016","55","105","55105002601","42.55448","-88.99945","44.1146","5.0323"
"8945","2016","23AUG2016","55","105","55105002400","42.56141","-89.02588","44.207","5.0378"
"8946","2016","23AUG2016","55","105","55105001400","42.62309","-89.01896","44.0351","5.1372"
"8947","2016","23AUG2016","55","105","55105001302","42.64148","-88.93872","44.1594","5.1346"
"8948","2016","23AUG2016","55","105","55105001201","42.64202","-89.09185","43.6689","5.0587"
"8949","2016","23AUG2016","55","105","55105001100","42.65795","-89.04421","44.2478","5.132"
"8950","2016","23AUG2016","55","105","55105001000","42.66515","-89.01236","44.0401","5.1898"
"8951","2016","23AUG2016","55","105","55105002800","42.66682","-89.23995","43.1096","5.1623"
"8952","2016","23AUG2016","55","105","55105000300","42.67417","-89.02437","43.9976","5.05"
"8953","2016","23AUG2016","55","105","55105000400","42.67738","-89.04153","43.998","5.0667"
"8954","2016","23AUG2016","55","105","55105000200","42.68317","-89.01108","44.0673","5.1334"
"8955","2016","23AUG2016","55","105","55105000100","42.68356","-89.02426","44.0674","5.1323"
"8956","2016","23AUG2016","55","105","55105000900","42.6843","-88.99207","44.1651","5.0903"
"8957","2016","23AUG2016","55","105","55105000800","42.69536","-89.00179","44.002","5.0994"
"8958","2016","23AUG2016","55","105","55105000600","42.69674","-89.02224","43.9012","5.1254"
"8959","2016","23AUG2016","55","105","55105000500","42.70099","-89.04299","44.1008","5.1447"
"8960","2016","23AUG2016","55","105","55105000700","42.71025","-88.99385","44.3535","5.354"
"8961","2016","23AUG2016","55","105","55105001304","42.71477","-88.97057","44.322","5.1386"
"8962","2016","23AUG2016","55","105","55105003200","42.72317","-88.83716","44.0293","5.2734"
"8963","2016","23AUG2016","55","105","55105001202","42.73139","-89.06797","44.0054","5.153"
"8964","2016","23AUG2016","55","105","55105001303","42.73339","-88.94172","44.2176","5.1466"
"8965","2016","23AUG2016","55","105","55105002900","42.78101","-89.29198","42.6747","5.249"
"8966","2016","23AUG2016","55","105","55105003002","42.80168","-89.11307","43.4896","5.2169"
"8967","2016","23AUG2016","55","105","55105003100","42.80181","-88.95325","44.1498","5.1716"
"8968","2016","23AUG2016","55","105","55105003001","42.83565","-89.07194","43.7071","5.2079"
"8969","2016","24AUG2016","55","105","55105001500","42.50099","-89.02769","34.7479","4.2292"
"8970","2016","24AUG2016","55","105","55105001600","42.50188","-89.04802","34.8623","4.2318"
"8971","2016","24AUG2016","55","105","55105001900","42.50673","-89.01721","34.8618","4.2321"
"8972","2016","24AUG2016","55","105","55105002000","42.50687","-89.06441","34.8247","4.2514"
"8973","2016","24AUG2016","55","105","55105001700","42.51589","-89.04543","34.7418","4.117"
"8974","2016","24AUG2016","55","105","55105001800","42.51755","-89.02678","34.8078","4.1665"
"8975","2016","24AUG2016","55","105","55105002100","42.53038","-89.05855","34.9031","4.2402"
"8976","2016","24AUG2016","55","105","55105002300","42.53279","-89.02897","34.6119","4.2176"
"8977","2016","24AUG2016","55","105","55105002602","42.53666","-88.9448","34.455","4.2415"
"8978","2016","24AUG2016","55","105","55105002500","42.53716","-89.01592","34.5658","4.2441"
"8979","2016","24AUG2016","55","105","55105002200","42.54582","-89.09027","34.8186","4.194"
"8980","2016","24AUG2016","55","105","55105003300","42.54762","-88.83378","33.9248","4.2874"
"8981","2016","24AUG2016","55","105","55105002700","42.54843","-89.24627","35.2517","4.5352"
"8982","2016","24AUG2016","55","105","55105002601","42.55448","-88.99945","34.5105","4.2764"
"8983","2016","24AUG2016","55","105","55105002400","42.56141","-89.02588","34.5619","4.3016"
"8984","2016","24AUG2016","55","105","55105001400","42.62309","-89.01896","34.3459","4.2418"
"8985","2016","24AUG2016","55","105","55105001302","42.64148","-88.93872","33.8151","4.4362"
"8986","2016","24AUG2016","55","105","55105001201","42.64202","-89.09185","34.3453","4.4879"
"8987","2016","24AUG2016","55","105","55105001100","42.65795","-89.04421","34.1935","4.4857"
"8988","2016","24AUG2016","55","105","55105001000","42.66515","-89.01236","34.2569","4.5151"
"8989","2016","24AUG2016","55","105","55105002800","42.66682","-89.23995","34.9128","4.4967"
"8990","2016","24AUG2016","55","105","55105000300","42.67417","-89.02437","34.2196","4.4071"
"8991","2016","24AUG2016","55","105","55105000400","42.67738","-89.04153","34.1809","4.3439"
"8992","2016","24AUG2016","55","105","55105000200","42.68317","-89.01108","34.1869","4.3529"
"8993","2016","24AUG2016","55","105","55105000100","42.68356","-89.02426","34.288","4.3399"
"8994","2016","24AUG2016","55","105","55105000900","42.6843","-88.99207","34.2027","4.3576"
"8995","2016","24AUG2016","55","105","55105000800","42.69536","-89.00179","34.1585","4.3797"
"8996","2016","24AUG2016","55","105","55105000600","42.69674","-89.02224","34.2502","4.5196"
"8997","2016","24AUG2016","55","105","55105000500","42.70099","-89.04299","34.2249","4.3737"
"8998","2016","24AUG2016","55","105","55105000700","42.71025","-88.99385","34.2214","4.4258"
"8999","2016","24AUG2016","55","105","55105001304","42.71477","-88.97057","34.0646","4.4219"
"9000","2016","24AUG2016","55","105","55105003200","42.72317","-88.83716","33.6894","4.2477"
"9001","2016","24AUG2016","55","105","55105001202","42.73139","-89.06797","34.3185","4.4938"
"9002","2016","24AUG2016","55","105","55105001303","42.73339","-88.94172","33.9789","4.4936"
"9003","2016","24AUG2016","55","105","55105002900","42.78101","-89.29198","35.1174","4.6733"
"9004","2016","24AUG2016","55","105","55105003002","42.80168","-89.11307","34.4678","4.4339"
"9005","2016","24AUG2016","55","105","55105003100","42.80181","-88.95325","34.2384","4.4173"
"9006","2016","24AUG2016","55","105","55105003001","42.83565","-89.07194","34.5935","4.3534"
"9007","2016","25AUG2016","55","105","55105001500","42.50099","-89.02769","36.0654","4.469"
"9008","2016","25AUG2016","55","105","55105001600","42.50188","-89.04802","36.064","4.3473"
"9009","2016","25AUG2016","55","105","55105001900","42.50673","-89.01721","36.3544","4.2605"
"9010","2016","25AUG2016","55","105","55105002000","42.50687","-89.06441","35.9387","4.3201"
"9011","2016","25AUG2016","55","105","55105001700","42.51589","-89.04543","36.2394","4.3418"
"9012","2016","25AUG2016","55","105","55105001800","42.51755","-89.02678","36.319","4.3553"
"9013","2016","25AUG2016","55","105","55105002100","42.53038","-89.05855","36.3092","4.3796"
"9014","2016","25AUG2016","55","105","55105002300","42.53279","-89.02897","36.364","4.4392"
"9015","2016","25AUG2016","55","105","55105002602","42.53666","-88.9448","36.6984","4.4399"
"9016","2016","25AUG2016","55","105","55105002500","42.53716","-89.01592","36.398","4.4346"
"9017","2016","25AUG2016","55","105","55105002200","42.54582","-89.09027","36.0113","4.4631"
"9018","2016","25AUG2016","55","105","55105003300","42.54762","-88.83378","37.1924","4.5947"
"9019","2016","25AUG2016","55","105","55105002700","42.54843","-89.24627","34.9533","4.4478"
"9020","2016","25AUG2016","55","105","55105002601","42.55448","-88.99945","36.6382","4.3303"
"9021","2016","25AUG2016","55","105","55105002400","42.56141","-89.02588","36.4792","4.4973"
"9022","2016","25AUG2016","55","105","55105001400","42.62309","-89.01896","36.9131","4.4568"
"9023","2016","25AUG2016","55","105","55105001302","42.64148","-88.93872","37.3823","4.6667"
"9024","2016","25AUG2016","55","105","55105001201","42.64202","-89.09185","36.409","4.5711"
"9025","2016","25AUG2016","55","105","55105001100","42.65795","-89.04421","37.0862","4.5855"
"9026","2016","25AUG2016","55","105","55105001000","42.66515","-89.01236","37.214","4.7301"
"9027","2016","25AUG2016","55","105","55105002800","42.66682","-89.23995","35.5164","4.5141"
"9028","2016","25AUG2016","55","105","55105000300","42.67417","-89.02437","37.1817","4.6271"
"9029","2016","25AUG2016","55","105","55105000400","42.67738","-89.04153","37.1209","4.7451"
"9030","2016","25AUG2016","55","105","55105000200","42.68317","-89.01108","37.3592","4.6564"
"9031","2016","25AUG2016","55","105","55105000100","42.68356","-89.02426","37.2483","4.724"
"9032","2016","25AUG2016","55","105","55105000900","42.6843","-88.99207","37.509","4.7005"
"9033","2016","25AUG2016","55","105","55105000800","42.69536","-89.00179","37.4892","4.6798"
"9034","2016","25AUG2016","55","105","55105000600","42.69674","-89.02224","37.4166","4.7107"
"9035","2016","25AUG2016","55","105","55105000500","42.70099","-89.04299","37.2874","4.6049"
"9036","2016","25AUG2016","55","105","55105000700","42.71025","-88.99385","37.5822","4.7081"
"9037","2016","25AUG2016","55","105","55105001304","42.71477","-88.97057","37.9006","4.7025"
"9038","2016","25AUG2016","55","105","55105003200","42.72317","-88.83716","38.3256","4.7299"
"9039","2016","25AUG2016","55","105","55105001202","42.73139","-89.06797","37.4298","4.6419"
"9040","2016","25AUG2016","55","105","55105001303","42.73339","-88.94172","38.0241","4.7381"
"9041","2016","25AUG2016","55","105","55105002900","42.78101","-89.29198","35.5203","4.7087"
"9042","2016","25AUG2016","55","105","55105003002","42.80168","-89.11307","37.2136","4.679"
"9043","2016","25AUG2016","55","105","55105003100","42.80181","-88.95325","38.3477","4.7419"
"9044","2016","25AUG2016","55","105","55105003001","42.83565","-89.07194","37.5326","4.7023"
"9045","2016","26AUG2016","55","105","55105001500","42.50099","-89.02769","36.8656","4.2856"
"9046","2016","26AUG2016","55","105","55105001600","42.50188","-89.04802","36.9071","4.2581"
"9047","2016","26AUG2016","55","105","55105001900","42.50673","-89.01721","36.9105","4.3986"
"9048","2016","26AUG2016","55","105","55105002000","42.50687","-89.06441","36.6908","4.2019"
"9049","2016","26AUG2016","55","105","55105001700","42.51589","-89.04543","36.8491","4.3536"
"9050","2016","26AUG2016","55","105","55105001800","42.51755","-89.02678","36.8438","4.2622"
"9051","2016","26AUG2016","55","105","55105002100","42.53038","-89.05855","36.8284","4.2399"
"9052","2016","26AUG2016","55","105","55105002300","42.53279","-89.02897","36.8847","4.2632"
"9053","2016","26AUG2016","55","105","55105002602","42.53666","-88.9448","36.6672","4.4956"
"9054","2016","26AUG2016","55","105","55105002500","42.53716","-89.01592","36.9335","4.2582"
"9055","2016","26AUG2016","55","105","55105002200","42.54582","-89.09027","36.6952","4.3668"
"9056","2016","26AUG2016","55","105","55105003300","42.54762","-88.83378","36.148","4.4893"
"9057","2016","26AUG2016","55","105","55105002700","42.54843","-89.24627","35.6303","4.4681"
"9058","2016","26AUG2016","55","105","55105002601","42.55448","-88.99945","36.7873","4.2972"
"9059","2016","26AUG2016","55","105","55105002400","42.56141","-89.02588","36.7348","4.3532"
"9060","2016","26AUG2016","55","105","55105001400","42.62309","-89.01896","36.9016","4.54"
"9061","2016","26AUG2016","55","105","55105001302","42.64148","-88.93872","36.6932","4.4012"
"9062","2016","26AUG2016","55","105","55105001201","42.64202","-89.09185","36.4834","4.3827"
"9063","2016","26AUG2016","55","105","55105001100","42.65795","-89.04421","36.5692","4.5223"
"9064","2016","26AUG2016","55","105","55105001000","42.66515","-89.01236","36.7423","4.4027"
"9065","2016","26AUG2016","55","105","55105002800","42.66682","-89.23995","35.8239","4.4295"
"9066","2016","26AUG2016","55","105","55105000300","42.67417","-89.02437","36.4833","4.4765"
"9067","2016","26AUG2016","55","105","55105000400","42.67738","-89.04153","36.4097","4.4739"
"9068","2016","26AUG2016","55","105","55105000200","42.68317","-89.01108","36.7238","4.5374"
"9069","2016","26AUG2016","55","105","55105000100","42.68356","-89.02426","36.6504","4.5592"
"9070","2016","26AUG2016","55","105","55105000900","42.6843","-88.99207","36.5743","4.485"
"9071","2016","26AUG2016","55","105","55105000800","42.69536","-89.00179","36.5089","4.5845"
"9072","2016","26AUG2016","55","105","55105000600","42.69674","-89.02224","36.5623","4.4452"
